method,case_id,category,fake_record_name,synthetic_input_bytes,synthetic_output_preview,requested_write_length,writer_policy_label,expected_writer_type_label,expected_observation,actual_observation,expected_status,actual_status,zig_harness_match,anytype_match,anywriter_match,generic_writer_match,write_writeall_match,fixed_buffer_match,arraylist_match,fmt_match,wrapper_match,version_compatibility_local_only,production_logger_truth_not_tested,naive_expected_to_fail,naive_match,output_bytes,elapsed_sec,fail_reason
naive_writer_policy_marker,code_bloat_context_not_measured_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,code_bloat,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,code_bloat_context_not_measured
naive_writer_policy_marker,interface_documentation_context_marker_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,interface_documentation,anytype,interface_doc_ok,interface_doc_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,16,0.0,
naive_writer_policy_marker,rust_trait_comparison_context_not_tested_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,rust_trait_comparison,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,rust_trait_comparison_context_not_tested
naive_writer_policy_marker,composition_policy_marker_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,composition_policy,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,struct_field_anytype_not_allowed_context_marker_01,interface_documentation_context,sample_struct_field,fake_message,toy_output,16,struct_field_anytype,anytype,not_run_compile_error,not_run_compile_error,skip,skip,True,True,True,True,True,True,True,True,True,True,True,False,True,21,0.0,struct_field_anytype_not_allowed
naive_writer_policy_marker,tagged_union_interface_context_not_required_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,tagged_union_interface,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,tagged_union_interface_context_not_required
naive_writer_policy_marker,stdlib_churn_new_io_context_marker_01,version_compatibility,toy_interface_case,fake_message,toy_output,16,stdlib_churn_io,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,zig_version_compatibility_marker_01,version_compatibility,toy_interface_case,fake_message,toy_output,16,zig_version_compat,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,no_real_file_io_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_real_file_io,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,no_real_file_io
naive_writer_policy_marker,no_network_writer_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_network_writer,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,no_network_writer
naive_writer_policy_marker,no_unbounded_output_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_unbounded_output,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,no_unbounded_output
naive_writer_policy_marker,no_attacker_format_string_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_attacker_format_string,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,no_attacker_format_string
naive_writer_policy_marker,production_logger_not_tested_01,production_logger_not_tested,fictional_sink,fake_message,toy_output,16,production_logger,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,production_logger_not_tested
naive_writer_policy_marker,serialization_library_not_tested_01,production_logger_not_tested,fictional_sink,fake_message,toy_output,16,serialization_library,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,serialization_library_not_tested
naive_writer_policy_marker,performance_microbenchmark_not_proof_01,performance_context_not_tested,fictional_sink,fake_message,toy_output,16,performance_microbenchmark,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,performance_microbenchmark_not_proof
naive_writer_policy_marker,writer_wrapper_result_struct_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,16,writer_wrapper_result,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,wrapper_records_bytes_requested_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,14,wrapper_bytes_requested,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,wrapper_records_bytes_written_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,14,wrapper_bytes_written,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,wrapper_records_error_marker_01,anytype_policy,synthetic_error_case,fake_message,toy_output,16,wrapper_records_error,anytype,write_ok,write_ok,error,error,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,wrapper_records_error
naive_writer_policy_marker,naive_writer_policy_expected_fail_01,naive_writer_policy,toy_interface_case,fake_message,toy_output,16,naive_writer,anytype,naive_fail,naive_fail,error,fail,True,True,True,True,True,True,True,True,True,True,True,True,False,10,0.0,naive_writer_policy_expected_fail
naive_writer_policy_marker,external_api_truth_not_tested_01,external_interface_truth_not_tested,toy_interface_case,fake_message,toy_output,16,external_api_truth,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,external_api_truth_not_tested
naive_writer_policy_marker,safety_caveat_01,safety_scope,fictional_sink,fake_message,toy_output,16,safety_caveat,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,toy_lab_safety_caveats
external_interface_truth_not_tested_marker,production_logger_not_tested_01,production_logger_not_tested,fictional_sink,fake_message,toy_output,16,production_logger,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,production_logger_not_tested
external_interface_truth_not_tested_marker,serialization_library_not_tested_01,production_logger_not_tested,fictional_sink,fake_message,toy_output,16,serialization_library,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,serialization_library_not_tested
external_interface_truth_not_tested_marker,external_api_truth_not_tested_01,external_interface_truth_not_tested,toy_interface_case,fake_message,toy_output,16,external_api_truth,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,external_api_truth_not_tested
